;;;;;;;;;;
66C;4;D1;0;0;1;;;;;
380;8;0;71;0;0;0;0;FE;19;
4A0;8;0;0;0;0;0;0;0;0;
288;8;8F;9A;0;0;0;5D;8A;0;
2A0;8;0;0;0;0;0;0;50;50;
1A0;8;0;0;0;0;0;FE;0;5;
540;8;D0;0;FF;0;FF;0;20;0;
320;8;0;2;B;1;0;F;0;80;
2A0;8;0;0;0;0;0;0;60;60;
1A0;8;0;0;0;0;0;FE;0;6;
3D0;6;0;40;8;0;0;6B;;;
4A0;8;0;0;0;0;0;0;0;0;
288;8;8F;9A;0;0;0;5D;8A;0;
728;7;4;A;1;0;0;0;0;;
2A0;8;0;0;0;0;0;0;70;70;
280;8;9;0;0;0;0;0;D;0;
4A0;8;0;0;0;0;0;0;0;0;
D0;6;6B;F0;9;8;1A;80;;;
1A0;8;0;0;0;0;0;FE;0;8;
320;8;0;2;B;1;0;0;0;80;
488;8;1B;0;0;80;A6;0;2D;10;
D0;6;9B;0;9;8;1A;80;;;
588;8;0;41;80;0;0;10;0;0;
1A0;8;0;0;0;0;0;FE;0;9;
280;8;9;0;0;0;0;0;D;0;
3A0;8;A;D;0;8;0;0;0;F;
D0;6;8B;10;9;8;1A;80;;;
2A0;8;0;0;0;0;0;0;A0;A0;
1A0;8;0;0;0;0;0;FE;0;A;
280;8;9;0;0;0;0;0;D;0;
4A0;8;0;0;0;0;0;0;0;0;
480;8;C2;24;0;0;C;80;0;6A;
588;8;0;3F;80;0;0;10;0;0;
1A0;8;0;0;0;0;0;FE;0;B;
540;8;30;0;FF;0;FF;0;20;0;
D0;6;AA;30;8;8;1A;80;;;
390;8;0;0;40;0;0;0;0;0;
721;7;4;3;1;1;0;0;0;;
3D0;6;0;40;8;0;0;6B;;;
4A8;8;FE;7F;0;20;0;0;E0;41;
D0;6;DA;40;8;8;1A;80;;;
588;8;0;3;80;0;0;10;0;0;
320;8;0;2;B;1;0;2;0;80;
380;8;0;71;0;0;0;0;FE;19;
4A0;8;0;0;0;0;0;0;0;0;
D0;6;CA;50;8;8;1A;80;;;
2A0;8;0;0;0;0;0;0;E0;E0;
3D0;6;0;40;8;0;0;6B;;;
540;8;60;0;FF;0;FF;0;20;0;
4A0;8;0;0;0;0;0;0;0;0;
588;8;0;3D;80;0;0;10;0;0;
1A0;8;0;0;0;0;0;FE;0;F;
280;8;9;0;0;0;0;0;D;0;
3A0;8;7;0;0;8;0;0;0;F;
D0;6;E8;70;A;8;1A;80;;;
2A0;8;0;0;0;0;0;0;0;0;
1A0;8;0;0;0;0;0;FE;0;0;
3D0;6;0;40;8;0;0;6B;;;
4A8;8;FE;7F;0;20;0;0;0;A1;
D0;6;19;80;B;8;1A;80;;;
35F;8;0;0;0;0;0;0;0;0;
1A0;8;0;0;0;0;0;FE;0;1;
380;8;0;71;0;0;0;0;FE;19;
4A0;8;0;0;0;0;0;0;0;0;
D0;6;E;90;C;8;1A;80;;;
1A0;8;0;0;0;0;0;FE;0;2;
420;8;2;88;8A;0;8;64;0;4;
488;8;69;0;0;80;A6;0;FF;B0;
D0;6;3;A0;C;8;1A;80;;;
588;8;0;3B;80;0;0;10;0;0;
1A0;8;0;0;0;0;0;FE;0;3;
280;8;9;0;0;0;0;0;D;0;
4A0;8;0;0;0;0;0;0;0;0;
D0;6;2F;B0;D;8;1A;80;;;
2A0;8;0;0;0;0;0;0;40;40;
1A0;8;0;0;0;0;0;FE;0;4;
280;8;9;0;0;0;0;0;D;0;
4A8;8;FE;7F;0;20;0;0;20;81;
480;8;A;24;0;0;C;80;0;A2;
1A0;8;0;0;0;0;0;FE;0;5;
280;8;9;0;0;0;0;0;D;0;
5A0;8;7F;0;0;30;0;1;0;2B;
D0;6;4F;D0;D;8;1A;80;;;
390;8;0;0;40;0;0;0;0;0;
1A0;8;0;0;0;0;0;FE;0;6;
3D0;6;0;40;8;0;0;6B;;;
4A0;8;0;0;0;0;0;0;0;0;
D0;6;7C;E0;E;8;1A;80;;;
588;8;0;3C;80;0;0;10;0;0;
621;8;20;7D;12;B;2;64;D9;0;
280;8;9;0;0;0;0;0;D;0;
4A0;8;0;0;0;0;0;0;0;0;
D0;6;6C;F0;E;8;1A;80;;;
2A0;8;0;0;0;0;0;0;80;80;
3D0;6;0;40;8;0;0;6B;;;
540;8;0;0;FF;0;FF;0;20;0;
D0;6;9C;0;E;8;1A;80;;;
588;8;0;3D;80;0;0;10;0;0;
1A0;8;0;0;0;0;0;FE;0;9;
280;8;9;0;0;0;0;0;D;0;
5A0;8;7F;0;0;50;0;1;0;2B;
D0;6;8C;10;E;8;1A;80;;;
2A0;8;0;0;0;0;0;0;A0;A0;
1A0;8;0;0;0;0;0;FE;0;A;
280;8;9;0;0;0;0;0;D;0;
4A0;8;0;0;0;0;0;0;0;0;
480;8;5;24;0;0;C;80;0;F6;
35F;8;0;0;0;0;0;0;0;0;
2A0;8;0;0;0;0;0;0;B0;B0;
488;8;42;0;0;80;A6;0;24;40;
D0;6;AC;30;E;8;1A;80;;;
570;5;7;0;91;5;0;;;;
5DC;8;6D;0;A0;1;8;0;0;40;
3D0;6;0;40;8;0;0;6B;;;
4A8;8;FE;7F;0;20;0;0;60;C1;
D0;6;DC;40;E;8;1A;80;;;
588;8;0;3;80;0;0;10;0;0;
1A0;8;0;0;0;0;0;FE;0;D;
380;8;0;71;0;0;0;0;FE;19;
4A0;8;0;0;0;0;0;0;0;0;
58F;8;0;F0;FF;7F;0;0;91;B9;
1A0;8;0;0;0;0;0;FE;0;E;
3D0;6;0;40;8;0;0;6B;;;
540;8;60;0;FF;0;FF;0;20;0;
D0;6;FC;60;E;8;1A;80;;;
588;8;0;3;80;0;0;10;0;0;
1A0;8;0;0;0;0;0;FE;0;F;
280;8;9;0;0;0;0;0;D;0;
4A0;8;0;0;0;0;0;0;0;0;
D0;6;EC;70;E;8;1A;80;;;
390;8;0;0;40;0;0;0;0;0;
721;7;4;3;1;1;0;0;0;;
280;8;9;0;0;0;0;0;D;0;
4A8;8;FE;7F;0;20;0;0;80;21;
D0;6;1C;80;E;8;1A;80;;;
1A0;8;0;0;0;0;0;FE;0;1;
621;8;20;7D;12;B;2;64;D9;0;
540;8;90;0;FF;0;FF;0;20;0;
D0;6;F;90;D;8;1A;80;;;
470;8;80;0;0;0;0;0;0;1F;
2A0;8;0;0;0;0;0;0;20;20;
3D0;6;0;40;8;0;0;6B;;;
4A0;8;0;0;0;0;0;0;0;0;
D0;6;3F;A0;D;8;1A;80;;;
588;8;0;3F;80;0;0;10;0;0;
1A0;8;0;0;0;0;0;FE;0;3;
280;8;9;0;0;0;0;0;D;0;
4A0;8;0;0;0;0;0;0;0;0;
D0;6;2;B0;C;8;1A;80;;;
2A0;8;0;0;0;0;0;0;40;40;
1A0;8;0;0;0;0;0;FE;0;4;
380;8;0;71;0;0;0;0;FE;19;
4A8;8;FE;7F;0;20;0;0;A0;1;
588;8;0;3F;80;0;0;10;0;0;
1A0;8;0;0;0;0;0;FE;0;5;
280;8;9;0;0;0;0;0;D;0;
4A0;8;0;0;0;0;0;0;0;0;
D0;6;4;D0;C;8;1A;80;;;
570;5;7;0;91;5;0;;;;
320;8;0;2;B;1;0;C;0;80;
3D0;6;0;40;8;0;0;6B;;;
4A0;8;0;0;0;0;0;0;0;0;
D0;6;7;E0;C;8;1A;80;;;
588;8;0;40;80;0;0;10;0;0;
1A0;8;0;0;0;0;0;FE;0;7;
280;8;9;0;0;0;0;0;D;0;
4A0;8;0;0;0;0;0;0;0;0;
D0;6;6;F0;C;8;1A;80;;;
2A0;8;0;0;0;0;0;0;80;80;
1A0;8;0;0;0;0;0;FE;0;8;
380;8;0;71;0;0;0;0;FE;19;
4A8;8;FE;7F;0;20;0;0;C0;61;
588;8;0;40;80;0;0;10;0;0;
1A0;8;0;0;0;0;0;FE;0;9;
280;8;9;0;0;0;0;0;D;0;
3A0;8;A;D;0;8;0;0;0;F;
D0;6;8;10;C;8;1A;80;;;
390;8;0;0;40;0;0;0;0;0;
1A0;8;0;0;0;0;0;FE;0;A;
50;4;0;E0;20;C0;;;;;
4A0;8;0;0;0;0;0;0;0;0;
D0;6;BE;20;C;8;1A;80;;;
588;8;0;40;80;0;0;10;0;0;
320;8;0;2;B;1;0;E;0;80;
621;8;20;7D;12;B;2;64;D9;0;
4A0;8;0;0;0;0;0;0;0;0;
D0;6;AE;30;C;8;1A;80;;;
2A0;8;0;0;0;0;0;0;C0;C0;
3D0;6;0;40;8;0;0;6B;;;
540;8;40;0;FF;0;FF;0;20;0;
4A0;8;0;0;0;0;0;0;0;0;
588;8;0;40;80;0;0;10;0;0;
1A0;8;0;0;0;0;0;FE;0;D;
280;8;9;0;0;0;0;0;D;0;
3A0;8;8;F;0;8;0;0;0;F;
5F3;8;0;0;CC;1;0;0;0;0;
2A0;8;0;0;0;0;0;0;E0;E0;
1A0;8;0;0;0;0;0;FE;0;E;
280;8;9;0;0;0;0;0;D;0;
4A0;8;0;0;0;0;0;0;0;0;
48A;8;D2;0;0;0;0;2;0;D0;
1A0;8;0;0;0;0;0;FE;0;F;
2A0;8;0;0;0;0;0;0;F0;F0;
488;8;59;0;0;80;A6;0;FF;80;
D0;6;EB;70;9;8;1A;80;;;
570;5;7;0;91;5;0;;;;
5DC;8;6D;0;A0;1;8;0;0;40;
3D0;6;0;40;8;0;0;6B;;;
4A8;8;FE;7F;0;20;0;0;0;A1;
D0;6;1A;80;8;8;1A;80;;;
588;8;0;40;80;0;0;10;0;0;
1A0;8;0;0;0;0;0;FE;0;1;
280;8;9;0;0;0;0;0;D;0;
4A0;8;0;0;0;0;0;0;0;0;
D0;6;A;90;8;8;1A;80;;;
2A0;8;0;0;0;0;0;0;20;20;
1A0;8;0;0;0;0;0;FE;0;2;
50;4;0;E0;60;80;;;;;
4A0;8;0;0;0;0;0;0;0;0;
480;8;A;24;0;0;C;80;0;A2;
588;8;0;3F;80;0;0;10;0;0;
1A0;8;0;0;0;0;0;FE;0;3;
488;8;19;0;0;80;A6;0;FF;C0;
D0;6;2A;B0;8;8;1A;80;;;
390;8;0;0;40;0;0;0;0;0;
721;7;4;3;1;1;0;0;0;;
3D0;6;0;40;8;0;0;6B;;;
58C;8;90;E0;0;0;19;0;0;2;
D0;6;5A;C0;8;8;1A;80;;;
588;8;0;3;80;0;0;10;0;0;
1A0;8;0;0;0;0;0;FE;0;5;
621;8;20;7D;12;B;2;64;D9;0;
4A0;8;0;0;0;0;0;0;0;0;
D0;6;45;D0;7;8;1A;80;;;
2A0;8;0;0;0;0;0;0;60;60;
1A0;8;0;0;0;0;0;FE;0;6;
488;8;29;0;0;80;A6;0;FF;F0;
4A0;8;0;0;0;0;0;0;0;0;
588;8;0;3D;80;0;0;10;0;0;
1A0;8;0;0;0;0;0;FE;0;7;
280;8;9;0;0;0;0;0;D;0;
3A0;8;3;4;0;8;0;0;0;F;
D0;6;65;F0;7;8;1A;80;;;
2A0;8;0;0;0;0;0;0;80;80;
1A0;8;0;0;0;0;0;FE;0;8;
280;8;9;0;0;0;0;0;D;0;
4A8;8;FE;7F;0;20;0;0;40;E1;
480;8;A;24;0;0;C;80;0;A2;
1A0;8;0;0;0;0;0;FE;0;9;
280;8;9;0;0;0;0;0;D;0;
540;8;10;0;FF;0;FF;0;20;0;
D0;6;85;10;7;8;1A;80;;;
570;5;7;0;91;5;0;;;;
7D0;8;66;8D;E;50;70;10;2F;13;
3D0;6;0;40;8;0;0;6B;;;
4A0;8;0;0;0;0;0;0;0;0;
D0;6;B5;20;7;8;1A;80;;;
588;8;0;3B;80;0;0;10;0;0;
1A0;8;0;0;0;0;0;FE;0;B;
280;8;9;0;0;0;0;0;D;0;
4A0;8;0;0;0;0;0;0;0;0;
D0;6;AA;30;8;8;1A;80;;;
2A0;8;0;0;0;0;0;0;C0;C0;
1A0;8;0;0;0;0;0;FE;0;C;
380;8;0;71;0;0;0;0;FE;19;
320;8;0;2;B;1;0;5;0;80;
588;8;0;3C;80;0;0;10;0;0;
1A0;8;0;0;0;0;0;FE;0;D;
280;8;9;0;0;0;0;0;D;0;
3A0;8;0;7;0;8;0;0;0;F;
D0;6;CB;50;9;8;1A;80;;;
390;8;0;0;40;0;0;0;0;0;
1A0;8;0;0;0;0;0;FE;0;E;
3D0;6;0;40;8;0;0;6B;;;
4A0;8;0;0;0;0;0;0;0;0;
D0;6;FB;60;9;8;1A;80;;;
588;8;0;3D;80;0;0;10;0;0;
621;8;20;7D;12;B;2;64;D9;0;
280;8;9;0;0;0;0;0;D;0;
4A0;8;0;0;0;0;0;0;0;0;
D0;6;E8;70;A;8;1A;80;;;
2A0;8;0;0;0;0;0;0;0;0;
3D0;6;0;40;8;0;0;6B;;;
540;8;80;0;FF;0;FF;0;20;0;
4A0;8;0;0;0;0;0;0;0;0;
588;8;0;3D;80;0;0;10;0;0;
1A0;8;0;0;0;0;0;FE;0;1;
280;8;9;0;0;0;0;0;D;0;
3A0;8;E;9;0;8;0;0;0;F;
D0;6;9;90;B;8;1A;80;;;
2A0;8;0;0;0;0;0;0;20;20;
1A0;8;0;0;0;0;0;FE;0;2;
3D0;6;0;40;8;0;0;6B;;;
4A0;8;0;0;0;0;0;0;0;0;
288;8;8F;9A;0;0;0;5D;8A;0;
728;7;4;A;1;0;0;0;0;;
2A0;8;0;0;0;0;0;0;30;30;
280;8;9;0;0;0;0;0;D;0;
4A0;8;0;0;0;0;0;0;0;0;
D0;6;29;B0;B;8;1A;80;;;
2A0;8;0;0;0;0;0;0;40;40;
320;8;0;2;B;1;0;8;0;80;
488;8;9;0;0;80;A6;0;FF;D0;
D0;6;58;C0;A;8;1A;80;;;
588;8;0;3;80;0;0;10;0;0;
1A0;8;0;0;0;0;0;FE;0;5;
280;8;9;0;0;0;0;0;D;0;
3A0;8;C;B;0;8;0;0;0;F;
D0;6;49;D0;B;8;1A;80;;;
2A0;8;0;0;0;0;0;0;60;60;
1A0;8;0;0;0;0;0;FE;0;6;
280;8;9;0;0;0;0;0;D;0;
4A0;8;0;0;0;0;0;0;0;0;
480;8;93;24;0;0;C;80;0;3B;
588;8;0;3;80;0;0;10;0;0;
1A0;8;0;0;0;0;0;FE;0;7;
540;8;F0;0;FF;0;FF;0;20;0;
D0;6;6;F0;C;8;1A;80;;;
390;8;0;0;40;0;0;0;0;0;
721;7;4;3;1;1;0;0;0;;
3D0;6;0;40;8;0;0;6B;;;
4A0;8;0;0;0;0;0;0;0;0;
D0;6;9;0;C;8;1A;80;;;
588;8;0;3F;80;0;0;10;0;0;
1A0;8;0;0;0;0;0;FE;0;9;
621;8;20;7D;12;B;2;64;D9;0;
3A0;8;A;D;0;8;0;0;0;F;
D0;6;8;10;C;8;1A;80;;;
5D0;8;85;2;50;2F;0;59;C0;0;
2A0;8;0;0;0;0;0;0;A0;A0;
540;8;20;0;FF;0;FF;0;20;0;
D0;6;BF;20;D;8;1A;80;;;
588;8;0;3F;80;0;0;10;0;0;
1A0;8;0;0;0;0;0;FE;0;B;
280;8;9;0;0;0;0;0;D;0;
3A0;8;9;E;0;8;0;0;0;F;
D0;6;AF;30;D;8;1A;80;;;
2A0;8;0;0;0;0;0;0;C0;C0;
1A0;8;0;0;0;0;0;FE;0;C;
280;8;9;0;0;0;0;0;D;0;
4A8;8;FE;7F;0;20;0;0;E0;41;
480;8;C2;24;0;0;C;80;0;6A;
1A0;8;0;0;0;0;0;FE;0;D;
280;8;9;0;0;0;0;0;D;0;
540;8;50;0;FF;0;FF;0;20;0;
D0;6;CC;50;E;8;1A;80;;;
570;5;7;0;91;5;0;;;;
320;8;0;2;B;1;0;C;0;80;
3D0;6;0;40;8;0;0;6B;;;
4A8;8;FE;7F;0;20;0;0;F0;51;
D0;6;FD;60;F;8;1A;80;;;
588;8;0;40;80;0;0;10;0;0;
1A0;8;0;0;0;0;0;FE;0;F;
280;8;9;0;0;0;0;0;D;0;
4A0;8;0;0;0;0;0;0;0;0;
58F;8;0;F0;FF;7F;0;0;91;92;
2A0;8;0;0;0;0;0;0;0;0;
3D0;6;0;40;8;0;0;6B;;;
488;8;49;0;0;80;A6;0;FF;90;
D0;6;3;80;11;8;1A;80;;;
588;8;0;40;80;0;0;10;0;0;
1A0;8;0;0;0;0;0;FE;0;1;
280;8;9;0;0;0;0;0;D;0;
3A0;8;6;1;0;8;0;0;0;F;
D0;6;13;90;11;8;1A;80;;;
390;8;0;0;40;0;0;0;0;0;
1A0;8;0;0;0;0;0;FE;0;2;
280;8;9;0;0;0;0;0;D;0;
4A0;8;0;0;0;0;0;0;0;0;
480;8;A;24;0;0;C;80;0;A2;
2A0;8;0;0;0;0;0;0;30;30;
621;8;20;7D;12;B;2;64;D9;0;
488;8;19;0;0;80;A6;0;FF;C0;
D0;6;33;B0;11;8;1A;80;;;
470;8;80;0;0;0;0;0;0;1F;
2A0;8;0;0;0;0;0;0;40;40;
280;8;9;0;0;0;0;0;D;0;
4A0;8;0;0;0;0;0;0;0;0;
288;8;11;9A;0;0;0;5D;8A;0;
2A0;8;0;0;0;0;0;0;50;50;
1A0;8;0;0;0;0;0;FE;0;5;
540;8;D0;0;FF;0;FF;0;20;0;
62;7;8D;E;50;70;10;AF;13;;
2A0;8;0;0;0;0;0;0;60;60;
1A0;8;0;0;0;0;0;FE;0;6;
380;8;0;71;0;0;0;0;FE;19;
4A0;8;0;0;0;0;0;0;0;0;
588;8;0;3F;80;0;0;10;0;0;
2A0;8;0;0;0;0;0;0;70;70;
280;8;9;0;0;0;0;0;D;0;
540;8;F0;0;FF;0;FF;0;20;0;
D0;6;77;F0;15;8;1A;80;;;
570;5;7;0;91;5;0;;;;
320;8;0;2;B;1;0;0;0;80;
3D0;6;0;40;8;0;0;6B;;;
4A8;8;FE;7F;0;20;0;0;40;E1;
D0;6;84;0;16;8;1A;80;;;
470;8;80;0;0;0;0;0;0;1F;
1A0;8;0;0;0;0;0;FE;0;9;
380;8;0;71;0;0;0;0;FE;19;
4A0;8;0;0;0;0;0;0;0;0;
D0;6;95;10;17;8;1A;80;;;
1A0;8;0;0;0;0;0;FE;0;A;
3D0;6;0;40;8;0;0;6B;;;
488;8;16;0;0;80;A6;0;0;30;
727;7;4;1;1;0;0;0;0;;
588;8;0;3;80;0;0;10;0;0;
1A0;8;0;0;0;0;0;FE;0;B;
280;8;9;0;0;0;0;0;D;0;
5A0;8;7F;0;0;60;0;1;0;2B;
D0;6;B4;30;16;8;1A;80;;;
390;8;0;0;40;0;0;0;0;0;
721;7;4;3;1;1;0;0;0;;
50;4;0;E0;B0;50;;;;;
4A0;8;0;0;0;0;0;0;0;0;
D0;6;C5;40;17;8;1A;80;;;
588;8;0;3;80;0;0;10;0;0;
1A0;8;0;0;0;0;0;FE;0;D;
280;8;9;0;0;0;0;0;D;0;
4A0;8;0;0;0;0;0;0;0;0;
D0;6;DA;50;18;8;1A;80;;;
470;8;80;0;0;0;0;0;0;1F;
2A0;8;0;0;0;0;0;0;E0;E0;
380;8;0;71;0;0;0;0;FE;19;
4A0;8;0;0;0;0;0;0;0;0;
588;8;0;3D;80;0;0;10;0;0;
1A0;8;0;0;0;0;0;FE;0;F;
280;8;9;0;0;0;0;0;D;0;
5A0;8;7F;0;0;80;0;1;0;2B;
5F3;8;0;0;CC;1;0;0;0;0;
2A0;8;0;0;0;0;0;0;0;0;
1A0;8;0;0;0;0;0;FE;0;0;
50;4;0;E0;D0;30;;;;;
4A0;8;0;0;0;0;0;0;0;0;
D0;6;C;80;1;8;1A;80;;;
588;8;0;3C;80;0;0;10;0;0;
66C;3;3C;4;1;;;;;;
280;8;9;0;0;0;0;0;D;0;
5A0;8;7F;0;0;90;0;1;0;2B;
D0;6;1D;90;1F;8;1A;80;;;
570;5;7;0;91;5;0;;;;
320;8;0;2;B;1;0;4;0;80;
3D0;6;0;40;8;0;0;6B;;;
4A0;8;0;0;0;0;0;0;0;0;
D0;6;2D;A0;1F;8;1A;80;;;
588;8;0;3C;80;0;0;10;0;0;
1A0;8;0;0;0;0;0;FE;0;3;
280;8;9;0;0;0;0;0;D;0;
4A0;8;0;0;0;0;0;0;0;0;
D0;6;3C;B0;1;8;1A;80;;;
2A0;8;0;0;0;0;0;0;40;40;
1A0;8;0;0;0;0;0;FE;0;4;
380;8;0;71;0;0;0;0;FE;19;
320;8;0;2;B;1;0;5;0;80;
588;8;0;3D;80;0;0;10;0;0;
1A0;8;0;0;0;0;0;FE;0;5;
280;8;9;0;0;0;0;0;D;0;
5A0;8;7F;0;0;B0;0;1;0;2B;
D0;6;5F;D0;1D;8;1A;80;;;
390;8;0;0;40;0;0;0;0;0;
1A0;8;0;0;0;0;0;FE;0;6;
280;8;9;0;0;0;0;0;D;0;
4A0;8;0;0;0;0;0;0;0;0;
480;8;93;24;0;0;C;80;0;3B;
2A0;8;0;0;0;0;0;0;70;70;
62D;8;90;20;AB;42;BD;3;2B;40;
540;8;F0;0;FF;0;FF;0;20;0;
D0;6;7;F0;1C;8;1A;80;;;
470;8;80;0;0;0;0;0;0;1F;
2A0;8;0;0;0;0;0;0;80;80;
280;8;9;0;0;0;0;0;D;0;
4A0;8;0;0;0;0;0;0;0;0;
48A;8;A2;0;0;0;0;2;0;A0;
1A0;8;0;0;0;0;0;FE;0;9;
280;8;9;0;0;0;0;0;D;0;
540;8;10;0;FF;0;FF;0;20;0;
D0;6;9B;10;19;8;1A;80;;;
2A0;8;0;0;0;0;0;0;A0;A0;
1A0;8;0;0;0;0;0;FE;0;A;
3D0;6;0;40;8;0;0;6B;;;
4A0;8;0;0;0;0;0;0;0;0;
288;8;D1;9A;0;0;0;5D;8A;0;
588;8;0;3;80;0;0;10;0;0;
2A0;8;0;0;0;0;0;0;B0;B0;
380;8;0;71;0;0;0;0;FE;19;
4A0;8;0;0;0;0;0;0;0;0;
D0;6;B8;30;1A;8;1A;80;;;
64F;8;3C;0;0;0;0;0;0;0;
3D0;6;0;40;8;0;0;6B;;;
540;8;40;0;FF;0;FF;0;20;0;
D0;6;C9;40;1B;8;1A;80;;;
588;8;0;3;80;0;0;10;0;0;
1A0;8;0;0;0;0;0;FE;0;D;
280;8;9;0;0;0;0;0;D;0;
4A0;8;0;0;0;0;0;0;0;0;
D0;6;DC;50;1;8;1A;80;;;
2A0;8;0;0;0;0;0;0;E0;E0;
1A0;8;0;0;0;0;0;FE;0;E;
50;4;0;E0;40;A0;;;;;
727;7;4;1;1;0;0;0;0;;
48A;8;D2;0;0;0;0;2;0;D0;
588;8;0;3F;80;0;0;10;0;0;
1A0;8;0;0;0;0;0;FE;0;F;
488;8;59;0;0;80;A6;0;FF;80;
4A0;8;0;0;0;0;0;0;0;0;
D0;6;C7;70;25;8;1A;80;;;
721;7;4;3;1;1;0;0;0;;
3D0;6;0;40;8;0;0;6B;;;
58C;8;90;E0;0;0;19;0;0;2;
D0;6;3F;80;2D;8;1A;80;;;
588;8;0;3F;80;0;0;10;0;0;
1A0;8;0;0;0;0;0;FE;0;1;
280;8;9;0;0;0;0;0;D;0;
4A0;8;0;0;0;0;0;0;0;0;
D0;6;31;90;33;8;1A;80;;;
470;8;80;0;0;0;0;0;0;1F;
2A0;8;0;0;0;0;0;0;20;20;
380;8;0;71;0;0;0;0;FE;19;
4A0;8;0;0;0;0;0;0;0;0;
588;8;0;40;80;0;0;10;0;0;
1A0;8;0;0;0;0;0;FE;0;3;
280;8;9;0;0;0;0;0;D;0;
5A0;8;7F;0;0;20;0;1;0;2B;
D0;6;4;B0;26;8;1A;80;;;
2A0;8;0;0;0;0;0;0;40;40;
1A0;8;0;0;0;0;0;FE;0;4;
3D0;6;0;40;8;0;0;6B;;;
4A8;8;FE;7F;0;20;0;0;20;81;
288;8;11;9A;0;0;0;5D;8A;0;
2A0;8;0;0;0;0;0;0;50;50;
1A0;8;0;0;0;0;0;FE;0;5;
540;8;D0;0;FF;0;FF;0;20;0;
D0;6;48;D0;E;C;1A;80;;;
570;5;7;0;91;5;0;;;;
5DC;8;6D;0;A0;1;8;0;0;40;
3D0;6;0;40;8;0;0;6B;;;
4A8;8;FE;7F;0;20;0;0;30;91;
D0;6;53;E0;25;C;1A;80;;;
588;8;0;40;80;0;0;10;0;0;
1A0;8;0;0;0;0;0;FE;0;7;
280;8;9;0;0;0;0;0;D;0;
4A0;8;0;0;0;0;0;0;0;0;
D0;6;48;F0;2;C;1A;80;;;
2A0;8;0;0;0;0;0;0;80;80;
1A0;8;0;0;0;0;0;FE;0;8;
488;8;1B;0;0;80;A6;0;2D;10;
D0;6;BD;0;2B;C;1A;80;;;
588;8;0;40;80;0;0;10;0;0;
1A0;8;0;0;0;0;0;FE;0;9;
280;8;9;0;0;0;0;0;D;0;
4A0;8;0;0;0;0;0;0;0;0;
D0;6;99;10;1F;C;1A;80;;;
390;8;0;0;40;0;0;0;0;0;
1A0;8;0;0;0;0;0;FE;0;A;
380;8;0;71;0;0;0;0;FE;19;
4A0;8;0;0;0;0;0;0;0;0;
48A;8;32;0;0;0;0;2;0;30;
1A0;8;0;0;0;0;0;FE;0;B;
621;8;20;7D;12;B;2;64;D9;0;
540;8;30;0;FF;0;FF;0;20;0;
D0;6;AA;30;C;C;1A;80;;;
470;8;80;0;0;0;0;0;0;1F;
2A0;8;0;0;0;0;0;0;C0;C0;
50;4;0;E0;B0;50;;;;;
4A0;8;0;0;0;0;0;0;0;0;
D0;6;D1;40;7;C;1A;80;;;
588;8;0;3F;80;0;0;10;0;0;
1A0;8;0;0;0;0;0;FE;0;D;
380;8;0;71;0;0;0;0;FE;19;
4A0;8;0;0;0;0;0;0;0;0;
D0;6;C0;50;6;C;1A;80;;;
1A0;8;0;0;0;0;0;FE;0;E;
3D0;6;0;40;8;0;0;6B;;;
540;8;60;0;FF;0;FF;0;20;0;
4A0;8;0;0;0;0;0;0;0;0;
588;8;0;3;80;0;0;10;0;0;
2A0;8;0;0;0;0;0;0;F0;F0;
280;8;9;0;0;0;0;0;D;0;
3A0;8;F;8;0;8;0;0;0;F;
D0;6;E4;70;2;C;1A;80;;;
570;5;7;0;91;5;0;;;;
320;8;0;2;B;1;0;0;0;80;
3D0;6;0;40;8;0;0;6B;;;
4A8;8;FE;7F;0;20;0;0;80;21;
D0;6;12;80;0;8;1A;80;;;
588;8;0;3;80;0;0;10;0;0;
1A0;8;0;0;0;0;0;FE;0;1;
380;8;0;71;0;0;0;0;FE;19;
4A0;8;0;0;0;0;0;0;0;0;
58F;8;0;F0;FF;7F;0;0;91;B;
1A0;8;0;0;0;0;0;FE;0;2;
3D0;6;0;40;8;0;0;6B;;;
540;8;A0;0;FF;0;FF;0;20;0;
320;8;0;2;B;1;0;1;0;80;
588;8;0;3D;80;0;0;10;0;0;
1A0;8;0;0;0;0;0;FE;0;3;
280;8;9;0;0;0;0;0;D;0;
4A0;8;0;0;0;0;0;0;0;0;
D0;6;27;B0;5;8;1A;80;;;
390;8;0;0;40;0;0;0;0;0;
721;7;4;3;1;1;0;0;0;;
50;4;0;E0;F0;10;;;;;
4A8;8;FE;7F;0;20;0;0;A0;1;
D0;6;56;C0;4;8;1A;80;;;
588;8;0;3D;80;0;0;10;0;0;
5D2;8;0;FF;FF;FF;FF;39;42;57;
488;8;39;0;0;80;A6;0;FF;E0;
D0;6;46;D0;4;8;1A;80;;;
470;8;80;0;0;0;0;0;0;1F;
2A0;8;0;0;0;0;0;0;60;60;
3D0;6;0;40;8;0;0;6B;;;
4A0;8;0;0;0;0;0;0;0;0;
288;8;8F;9A;0;0;0;5D;8A;0;
588;8;0;3D;80;0;0;10;0;0;
1A0;8;0;0;0;0;0;FE;0;7;
488;8;26;0;0;80;A6;0;0;0;
4A0;8;0;0;0;0;0;0;0;0;
320;8;0;2;B;1;0;3;0;80;
1A0;8;0;0;0;0;0;FE;0;8;
3D0;6;0;40;8;0;0;6B;;;
